  724000   962000   0.020  -0.060
  726000   962000   0.054  -0.069
  728000   962000   0.087  -0.081
  730000   962000   0.105  -0.086
  732000   962000   0.102  -0.082
  734000   962000   0.098  -0.080
  736000   962000   0.119  -0.094
  738000   962000   0.136  -0.093
  740000   962000   0.152  -0.077
  742000   962000   0.168  -0.049
  744000   962000   0.169  -0.063
  746000   962000   0.182  -0.061
  748000   962000   0.199  -0.053
  750000   962000   0.215  -0.037
  752000   962000   0.225  -0.035
  754000   962000   0.219  -0.040
  756000   962000   0.214  -0.035
  758000   962000   0.196  -0.032
  760000   962000   0.197  -0.034
  762000   962000   0.203  -0.035
  764000   962000   0.191  -0.029
  766000   962000   0.220  -0.021
  768000   962000   0.246  -0.013
  770000   962000   0.236   0.004
  772000   962000   0.217  -0.005
  774000   962000   0.196  -0.004
  776000   962000   0.175   0.003
  778000   962000   0.142   0.014
  780000   962000   0.123   0.019
  782000   962000   0.110   0.025
  784000   962000   0.106   0.026
  786000   962000   0.104   0.025
  788000   962000   0.100   0.025
  790000   962000   0.096   0.024
  792000   962000   0.094   0.026
  794000   962000   0.093   0.028
  796000   962000   0.091   0.028
  798000   962000   0.084   0.030
  800000   962000   0.084   0.034
  802000   962000   0.116   0.037
  804000   962000   0.064  -0.058
  806000   962000   0.064  -0.058
  808000   962000   0.064  -0.058
  810000   962000   0.064  -0.058
  660000   964000  -0.059  -0.058
  662000   964000  -0.031  -0.077
  664000   964000  -0.020  -0.087
  666000   964000  -0.015  -0.083
  668000   964000   0.002  -0.094
  670000   964000   0.020  -0.117
  672000   964000   0.028  -0.117
  674000   964000   0.029  -0.068
  676000   964000   0.034  -0.054
  678000   964000   0.061  -0.063
  680000   964000   0.061  -0.050
  682000   964000   0.071  -0.030
  684000   964000   0.084  -0.010
  686000   964000   0.097   0.003
  688000   964000   0.115   0.009
  690000   964000   0.126   0.025
  692000   964000   0.127   0.038
  694000   964000   0.136   0.058
  696000   964000   0.119   0.055
  698000   964000   0.102   0.052
  700000   964000   0.077   0.050
  702000   964000   0.056   0.037
  704000   964000   0.038   0.035
  706000   964000   0.018   0.030
  708000   964000  -0.012   0.025
  710000   964000  -0.027   0.022
  712000   964000  -0.052   0.023
  714000   964000  -0.069   0.008
  716000   964000  -0.071   0.000
  718000   964000  -0.035  -0.010
  720000   964000  -0.017  -0.021
  722000   964000   0.000  -0.027
  724000   964000   0.024  -0.037
  726000   964000   0.052  -0.049
  728000   964000   0.079  -0.070
  730000   964000   0.096  -0.069
  732000   964000   0.087  -0.067
  734000   964000   0.082  -0.064
  736000   964000   0.112  -0.073
  738000   964000   0.131  -0.074
  740000   964000   0.148  -0.068
  742000   964000   0.162  -0.057
  744000   964000   0.168  -0.060
  746000   964000   0.180  -0.058
  748000   964000   0.192  -0.050
  750000   964000   0.208  -0.041
  752000   964000   0.215  -0.038
  754000   964000   0.219  -0.040
  756000   964000   0.214  -0.042
  758000   964000   0.208  -0.040
  760000   964000   0.207  -0.038
  762000   964000   0.206  -0.034
  764000   964000   0.209  -0.026
  766000   964000   0.225  -0.004
  768000   964000   0.237   0.016
  770000   964000   0.237   0.015
  772000   964000   0.210  -0.013
  774000   964000   0.191  -0.011
  776000   964000   0.166   0.004
  778000   964000   0.135   0.016
  780000   964000   0.116   0.021
  782000   964000   0.110   0.025
  784000   964000   0.106   0.028
  786000   964000   0.107   0.027
  788000   964000   0.102   0.023
  790000   964000   0.093   0.022
  792000   964000   0.092   0.029
  794000   964000   0.092   0.033
  796000   964000   0.084   0.034
  798000   964000   0.073   0.037
  800000   964000   0.070   0.042
  802000   964000   0.076   0.010
  804000   964000   0.064  -0.058
  806000   964000   0.064  -0.058
  808000   964000   0.064  -0.058
  810000   964000   0.064  -0.058
  812000   964000   0.064  -0.058
  654000   966000  -0.095   0.093
  656000   966000  -0.111   0.067
  658000   966000  -0.090   0.015
  660000   966000  -0.070  -0.019
  662000   966000  -0.054  -0.041
  664000   966000  -0.043  -0.053
  666000   966000  -0.035  -0.068
  668000   966000  -0.015  -0.082
  670000   966000   0.017  -0.096
  672000   966000   0.011  -0.077
